5,40,0.14547274177105038
5,40,0.19396693906267862
5,40,0.1305951854809283
5,40,0.141264619131814
5,40,0.1666768946833201
5,40,0.10248836439579183
5,80,0.09062264804290666
5,80,0.11443351564286865
5,80,0.03383204947275348
5,80,0.07040799979521503
5,80,0.08929959103975338
5,80,0.04073632444327031
5,160,0.05325363986695299
5,160,0.07734886862717046
5,160,0.012904888504125096
5,160,0.04995681981356285
5,160,0.07658733178453431
5,160,0.012865435420433837
5,320,0.030801494251947854
5,320,0.04807668110730477
5,320,0.006227981680901116
5,320,0.03278116843585708
5,320,0.046827514855715284
5,320,0.006301029762064703
10,40,0.13796106198197444
10,40,0.19361321071602297
10,40,0.1421395029535774
10,40,0.1330218797485465
10,40,0.1827714955756223
10,40,0.11598100085232127
10,80,0.0840173955531946
10,80,0.1115899833441839
10,80,0.0436584394070078
10,80,0.09202657853497888
10,80,0.11654793378716823
10,80,0.03535164243655604
10,160,0.053769520022922145
10,160,0.07567553742525532
10,160,0.01358100906945697
10,160,0.05529261375290639
10,160,0.07296002594659405
10,160,0.01314554076268006
10,320,0.03316966560482711
10,320,0.04378335248975506
10,320,0.006452674559155697
10,320,0.03109002511108832
10,320,0.04783471844742722
10,320,0.00614332178256045
30,40,0.13044399831455228
30,40,0.14851990063576911
30,40,0.1306547370028455
30,40,0.14044072217178322
30,40,0.14917826650537214
30,40,0.11984130946562556
30,80,0.08614873556632009
30,80,0.1135438249029813
30,80,0.05426018679183855
30,80,0.09359678819551316
30,80,0.09883857611461877
30,80,0.04959661308743126
30,160,0.05395586812605886
30,160,0.07666152630835384
30,160,0.016156278457783738
30,160,0.05115757232833817
30,160,0.08521946043190101
30,160,0.01598219061854217
30,320,0.033006244746538974
30,320,0.057588413613133944
30,320,0.006504882428026356
30,320,0.03294810645536918
30,320,0.0377602770246099
30,320,0.006295271481032993
60,40,0.1394898078802452
60,40,0.16788127560935728
60,40,0.12500678296285028
60,40,0.1426765015749402
60,40,0.17406998080438596
60,40,0.12383115618245177
60,80,0.07563442776850901
60,80,0.10983889004695394
60,80,0.05489855289575233
60,80,0.07279457582292129
60,80,0.10300039147109882
60,80,0.04419795142102357
60,160,0.05483927172510279
60,160,0.07186600753816823
60,160,0.015299426942011288
60,160,0.05729496416696889
60,160,0.07357845082706345
60,160,0.015492773263567721
60,320,0.034829553614768
60,320,0.050547764895638995
60,320,0.0063330522607784575
60,320,0.03367367862560162
60,320,0.050743059739227325
60,320,0.006328341019523573
120,40,0.15789733061979402
120,40,0.17541281967104874
120,40,0.13670971573056456
120,40,0.12725051169110874
120,40,0.16814897159320213
120,40,0.14568285072445708
120,80,0.07828508741398027
120,80,0.11503341915616605
120,80,0.058481661683713916
120,80,0.0852663987586718
120,80,0.11754121220832271
120,80,0.05001293772021232
120,160,0.055858355211985095
120,160,0.0850947781217544
120,160,0.0176368774430723
120,160,0.04949823757660868
120,160,0.0817666723344888
120,160,0.017724587051181906
120,320,0.0306848539049193
120,320,0.054247543541666846
120,320,0.00620532219029026
120,320,0.035574375006748524
120,320,0.0454314675538821
120,320,0.006605717339854742
