5,40,3202.396784508269
5,40,3608.9207670203937
5,40,3640.653984021628
5,40,3411.761542795733
5,40,3730.456204562948
5,40,3829.923432316236
5,80,5968.829598958225
5,80,7478.711721904162
5,80,8023.430651733927
5,80,5847.718555473178
5,80,6498.03425273142
5,80,6843.917624657495
5,160,13040.542145902584
5,160,13184.903266745085
5,160,14653.946075634143
5,160,12362.16574472405
5,160,12294.998934461108
5,160,13713.635414944116
5,320,27618.350470270943
5,320,24174.658743067204
5,320,30569.28471506408
5,320,26404.380615857648
5,320,24133.418531371728
5,320,29101.424773665767
10,40,4391.795141133292
10,40,4189.00380439182
10,40,4340.615562016264
10,40,4184.9374044453225
10,40,4161.581303002574
10,40,4246.902133250519
10,80,6203.120509210274
10,80,6716.829089594243
10,80,6882.700482374488
10,80,6898.007573117037
10,80,7460.119881211203
10,80,8154.137996538315
10,160,13616.039714995059
10,160,13743.255966158224
10,160,15330.726745542113
10,160,12141.46114617877
10,160,12704.82477904487
10,160,14565.28037678393
10,320,24003.01812874486
10,320,22876.741199529108
10,320,27725.33916933933
10,320,25063.294050096567
10,320,23503.655247094513
10,320,28456.66104733108
30,40,4031.202777246931
30,40,4219.2700837764605
30,40,4326.532803681824
30,40,3110.3264990308576
30,40,3452.8614603777
30,40,3614.911933141459
30,80,6168.427594026916
30,80,6569.703137956831
30,80,7091.59018137733
30,80,5620.6594452430945
30,80,6614.4570736453215
30,80,7066.987433995125
30,160,14769.590082320428
30,160,13369.728264085135
30,160,15456.952706692608
30,160,13877.149011967143
30,160,12604.06203903583
30,160,14722.95673620119
30,320,26591.60173089788
30,320,23699.29830038766
30,320,29249.21114602682
30,320,26138.23872739926
30,320,23929.971307424814
30,320,29315.725439513095
60,40,3269.762340867473
60,40,3576.8020556120036
60,40,3645.5953453320785
60,40,2967.237868762568
60,40,3353.3961842839667
60,40,3407.8711923804312
60,80,5873.863641803025
60,80,6603.120444912771
60,80,6976.733798478462
60,80,6938.332651754122
60,80,7186.260093151975
60,80,7665.1405327804205
60,160,11161.088819593488
60,160,12204.854925525808
60,160,13606.664931879815
60,160,13433.654415909557
60,160,13813.913692672806
60,160,15431.909360075106
60,320,25490.795539220922
60,320,23333.89742228281
60,320,28738.856250502133
60,320,25728.121251737284
60,320,23226.029300128113
60,320,28347.229548030613
120,40,3370.7102559127434
120,40,3751.633161387365
120,40,3894.5068033961134
120,40,3369.244200247994
120,40,3501.90241510883
120,40,3581.6790873790355
120,80,6250.882389358402
120,80,6687.8584557702925
120,80,7264.905197974516
120,80,6012.973046522906
120,80,6605.900172024595
120,80,7053.9585680145165
120,160,12325.036049558985
120,160,12793.363253444675
120,160,14212.596326110057
120,160,14460.963931624065
120,160,13883.536015170192
120,160,15856.722889746197
120,320,26920.602448517744
120,320,24318.48563024909
120,320,29926.37444937506
120,320,27074.29286077677
120,320,24238.66316553607
120,320,29603.904350157274
